Restaurant Name,Location,Operating Hours,Contact,Category,Item Name,Description,Price,Veg Status
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Supreme Nachos,"Stack of corn nachos served with guacamole, pineapple salsa, sour cream and cheddar ... read more",₹375,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Mushroom Cheese Jalapeno Bombs,"Breaded cheese and jalapeno stuffed mushroom caps, mayo-tomato-gherkin sauce.",₹385,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Chilli Cheese Toast,"Butter toasted bun topped with blended cheddar cheese, green chilli and bell pepper ... read more",₹285,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Onion Kulcha,"Fluffy butter basted stuffed fine-wheat bread with onion, spiced potatoes or mixed vegetables.",₹145,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Potato Kulcha,"Fluffy butter basted stuffed fine-wheat bread with onion, spiced potatoes or mixed vegetables.",₹185,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Mixed Veg Kulcha,"Fluffy butter basted stuffed fine-wheat bread with onion, spiced potatoes or mixed vegetables.",₹185,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Paneer Kulcha,Fluffy butter basted stuffed fine-wheat bread with scrambled cottage cheese or cheddar cheese ... read more,₹145,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Cheese Jalapeno Kulcha,Fluffy butter basted stuffed fine-wheat bread with scrambled cottage cheese or cheddar cheese ... read more,₹145,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Vietnamese Veg Spring Roll,Fresh herbs and vegetable spring rolls served with sweet chilli sauce.,₹345,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Mini Samosa Chickpea Chaat,Old delhi inspired samosa chana chaat with a twist.,₹285,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Vietnamese Chicken Spring Roll,Fresh herbs and steamed chicken spring rolls served with sweet chilli sauce.,₹385,Non-Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Garlic Bread,Toasted bun with lashings of house made garlic butter.,₹295,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Garlic Bread with Cheese,"Toasted bun with garlic butter, topped with blended cheddar cheese, gratinated.",₹225,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Plain Masala Papad,Papad topped with tomato and onion salsa.,₹235,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Fried Masala Papad,Papad topped with tomato and onion salsa.,₹235,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Plain Curd,,₹275,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Mixed Vegetable Raita,,₹335,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Pomegranate Raita,,₹335,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Pineapple Raita,,₹335,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Roasted Papad,,₹335,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Fried Papad,,₹335,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Walnut Brownie,Our special home made walnut brownie served with vanilla ice cream.,₹385,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Baby Gulab Jamun,Small dainty gulab jamun served with saffron milk reduction and fresh fruits.,₹285,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Choice of Ice Cream [2 Scoop],Vanilla/chocolate/strawberry/mango/butterscotch.,₹285,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Moong Dal Halwa,,₹325,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Iced Tea,Cappuccino/cafe latte/espresso served with [2 pieces] of homemade cookies.,₹199,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Lemonade,,₹199,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Fresh Fruit Juice,SEASONAL,₹250,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Fresh Lime Soda,,₹150,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Fresh Lime Water,,₹150,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Sweet Lassi,,₹175,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Salted Lassi,,₹175,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Banana Milkshake,,₹250,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Vanilla Milkshake,,₹250,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Strawberry Milkshake,,₹250,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Chocolate Milkshake,,₹250,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Cold Coffee,,₹225,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Tea,,₹110,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Coffee,Cappuccino/cafe latte/espresso served with [2 pieces] of homemade cookies.,₹150,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,CR Twist Mocktail,"Green apple flavored, masala lemonade [Non Alcoholic].",₹275,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Red Baby Mocktail,"Orange Juice, soda water & grenadine syrup [Non Alcoholic].",₹275,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Mojito Mocktail,Sparkling water infusion with lime & mint [Non Alcoholic].,₹275,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Green Harvest Mocktail,"Khus syrup, pineapple juice topped with vanilla ice cream [Non Alcoholic].",₹299,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Virgin Colada Mocktail,Pineapple juice & coconut milk mix [Non Alcoholic].,₹299,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Palak Paneer,VEG MAIN COURSE,₹445,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Kadhai Paneer,,₹445,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Paneer Lababdar,,₹445,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Paneer Khurchan,,₹445,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Tawa Gobhi Adraki,,₹385,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Khumb Hara Pyaz,,₹425,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Mix Vegetable,,₹375,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Amritsari Chole,,₹375,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Connaught Club Dal,,₹375,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Yellow Dal Tadka,,₹355,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Aloo Jeera,,₹285,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Veg Biryani,,₹355,Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Palak Chicken,NON VEG MAIN COURSE,₹535,Non-Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Butter Chicken,,₹535,Non-Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Kadhai Chicken,,₹535,Non-Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Murg Khurchan,,₹535,Non-Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Home Style Chicken Curry,,₹535,Non-Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Mutton Bhuna,,₹645,Non-Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Mutton Rogan Josh,,₹645,Non-Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Tawa Pulao,,₹535,Non-Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Chicken Biryani,,₹485,Non-Veg
Connaught Royale 1,"Connaught Place, New Delhi",12:00 PM to 11:00 PM (Mon-Sun),+91 11 33106243,Main Course,Mutton Biryani,,₹585,Non-Veg
