Restaurant Name,Location,Operating Hours,Contact,Category,Item Name,Description,Price,Veg Status
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Bhatti Ka Murgh,,₹475,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Grilled Rum Chicken,,₹425,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Smoked Chilli Chicken,,₹425,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Chilli Chicken,,₹395,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Kung Pao Chicken,,₹415,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Mutton Peshwari Seekh,,₹545,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Amritsari Machhi,,₹495,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Crunchy Chilli Fish,,₹475,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Chilli Fish,,₹425,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Tandoori Jhinga,,₹715,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Grilled Prawns Lemon Butter Sauce,,₹695,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,All Day Breakfast,Order Online,₹175,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Paneer Butter Masala,,₹445,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Paneer Lababdar,,₹445,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Palak Paneer,,₹445,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Kadhai Paneer,,₹445,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Paneer Khurchan,,₹445,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Sabz Bahar,,₹455,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Master Ji Ki Dal,,₹415,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Punjabi Dal Tadka,,₹385,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Pindi Chana,,₹395,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Dhingri Matar,,₹395,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Sabz Miloni,,₹395,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Stir Fried Asian Greens,,₹345,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Crispy Cottage Cheese In Black Pepper Sauce,,₹385,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Mixed Veg with Black Pepper Sauce,,₹345,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Thai Green Curry,,₹445,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Chicken Korma,,₹525,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Butter Chicken Punjabi Style,,₹495,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Kolhapuri Murgh,,₹495,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Chicken Taka Tak,,₹495,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Chicken Thai Red Curry,,₹475,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Nalli Nihari,,₹575,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Rara Gosht,,₹545,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Darzi Mutton Rogan Josh,,₹595,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Fish Masala,,₹525,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,All Day Breakfast,Order Online,₹175,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Tandoori Roti,,₹55,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Missi Roti,,₹75,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Plain Naan,,₹105,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Butter Naan,,₹125,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Garlic Naan,,₹135,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Chilli Cheese Naan,,₹145,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Lachha Paratha,,₹95,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Pudina Paratha,,₹95,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Green Chilli Paratha,,₹95,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Ajwain Paratha,,₹95,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Cottage Cheese Kulcha,,₹135,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Potato Kulcha,,₹135,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Onion Kulcha,,₹135,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,All Day Breakfast,Order Online,₹175,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Steamed Rice,,₹215,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Jeera Rice,,₹245,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Vegetable Biryani,,₹475,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Chicken Biryani,,₹525,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Mutton Biryani,,₹575,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,All Day Breakfast,Order Online,₹175,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Veg Wok Fried Rice,,₹325,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Egg Wok Fried Rice,,₹345,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Chicken Wok Fried Rice,,₹365,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Prawns Wok Fried Rice,,₹395,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Veg Noodles,,₹325,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Egg Noodles,,₹345,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Chicken Noodles,,₹365,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Prawns Noodles,,₹395,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,All Day Breakfast,Order Online,₹175,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Sabz Lababdar Pizza [9 inches],,₹415,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Achari Paneer Pizza [9 inches],,₹425,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Tawa Seekh Kebab Pizza [9 inches],,₹495,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Mushroom Rogan Josh Pizza [9 inches],,₹425,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Malai Chicken Pizza [9 inches],,₹495,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Veg Alio Olio Pepperoncino Pasta,,₹395,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Veg Arrabiata Pasta,,₹395,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Veg Vodka Pink Sauce Pasta,,₹415,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Veg Mushroom Cream and Cheese Pasta,,₹365,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Veg Lasagne Pasta,,₹455,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Chicken Alio Olio Pepperoncino Pasta,,₹455,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Chicken Arrabiata Pasta,,₹455,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Chicken Vodka Pink Sauce Pasta,,₹465,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Chicken Mushroom Cream and Cheese Pasta,,₹415,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Chicken Lasagne Pasta,,₹525,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,All Day Breakfast,Order Online,₹175,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Barbecue Chicken Burger,,₹455,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,All Day Breakfast,Order Online,₹175,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Veg Quesadilla,,₹345,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Tomato Basil Bruschetta,,₹295,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Creamy Mushroom Bruschetta,,₹295,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Popiah Spring Roll,,₹375,Unknown
The Darzi Bar & Kitchen,"Connaught Place, New Delhi",11:00 AM to 1:00 AM (Daily),+91 11 3310 6409,All Items,Fish Fingers with Mustard Sauce,,₹495,Unknown
